PR	NULL	21	0,35,5,11,22,30,21
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	22	0,35,5,11,22
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	23	0,23
RQ	FAIL	0.0	
PR	NULL	24	0,24
RQ	SUCC	25.52676777006404	0,24
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	25	0,2,14,32,25
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	26	0,35,5,11,22,30,21,44,15,17,19,26
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	27	0,27
RQ	FAIL	0.0	
PR	NULL	28	0,35,5,11,22,28
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	29	0,1,9,20,29
RQ	FAIL	0.0	
PR	NULL	30	0,35,5,11,22,30
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	31	0,35,5,11,22,30,21,44,15,17,19,31
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	32	0,2,14,32
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	33	0,35,5,33
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	34	0,2,14,34
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	35	0,35
RQ	SUCC	15.934969242150725	0,35
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	36	0,2,14,32,36
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	37	0,35,5,11,22,28,37
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	38	0,2,14,32,38
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	39	0,35,5,11,16,39
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	40	0,35,5,11,22,30,21,44,40
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	41	0,41
RQ	FAIL	0.0	
PR	NULL	42	0,35,5,11,22,30,21,44,15,17,19,42
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	43	0,2,14,43
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	44	0,35,5,11,22,30,21,44
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	45	0,35,5,11,22,30,21,44,40,45
RQ	FAIL	15.934969242150725	0,35
RS	FAIL	0.0	
PR	NULL	46	0,2,14,34,46
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	47	0,35,5,11,47
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	48	0,35,5,11,16,39,48
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	49	0,1,9,49
RQ	FAIL	30.142882669626495	0,1
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	1	0,1
RQ	FAIL	0.0	
PR	NULL	2	0,2
RQ	SUCC	21.961425524864783	0,2
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	3	0,3
RQ	FAIL	0.0	
PR	NULL	4	0,4
RQ	FAIL	0.0	
PR	NULL	5	0,35,5
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	6	0,6
RQ	FAIL	0.0	
PR	NULL	7	0,35,5,7
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	8	0,8
RQ	FAIL	0.0	
PR	NULL	9	0,1,9
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	10	0,1,10
RQ	FAIL	0.0	
PR	NULL	11	0,35,5,11
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	12	0,12
RQ	FAIL	0.0	
PR	NULL	13	0,13
RQ	FAIL	0.0	
PR	NULL	14	0,2,14
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	15	0,35,5,11,22,30,21,44,15
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	16	0,35,5,11,16
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	17	0,35,5,11,22,30,21,44,15,17
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	18	0,35,5,18
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	19	0,35,5,11,22,30,21,44,15,17,19
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	20	0,1,9,20
RQ	FAIL	30.142882669626495	0,1
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	21	0,35,5,11,22,30,21
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	22	0,35,5,11,22
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	23	0,23
RQ	FAIL	0.0	
PR	NULL	24	0,24
RQ	FAIL	0.0	
PR	NULL	25	0,2,14,32,25
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	26	0,35,5,11,22,30,21,44,15,17,19,26
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	27	0,27
RQ	FAIL	0.0	
PR	NULL	28	0,35,5,11,22,28
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	29	0,1,9,20,29
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	30	0,35,5,11,22,30
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	31	0,35,5,11,22,30,21,44,15,17,19,31
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	32	0,2,14,32
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	33	0,35,5,33
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	34	0,2,14,34
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	35	0,35
RQ	SUCC	15.934969242150725	0,35
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	36	0,2,14,32,36
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	37	0,35,5,11,22,28,37
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	38	0,2,14,32,38
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	39	0,35,5,11,16,39
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	40	0,35,5,11,22,30,21,44,40
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	41	0,41
RQ	FAIL	0.0	
PR	NULL	42	0,35,5,11,22,30,21,44,15,17,19,42
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	43	0,2,14,43
RQ	FAIL	21.961425524864783	0,2
RS	FAIL	0.0	
PR	NULL	44	0,35,5,11,22,30,21,44
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	45	0,35,5,11,22,30,21,44,40,45
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	46	0,2,14,34,46
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	47	0,35,5,11,47
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	48	0,35,5,11,16,39,48
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	49	0,1,9,49
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	1	0,1
RQ	FAIL	0.0	
PR	NULL	2	0,2
RQ	SUCC	21.961425524864783	0,2
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	3	0,3
RQ	FAIL	0.0	
PR	NULL	4	0,4
RQ	FAIL	0.0	
PR	NULL	5	0,35,5
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	6	0,6
RQ	FAIL	0.0	
PR	NULL	7	0,35,5,7
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	8	0,8
RQ	FAIL	0.0	
PR	NULL	9	0,1,9
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	10	0,1,10
RQ	FAIL	0.0	
PR	NULL	11	0,35,5,11
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	12	0,12
RQ	FAIL	0.0	
PR	NULL	13	0,13
RQ	FAIL	0.0	
PR	NULL	14	0,2,14
RQ	FAIL	21.961425524864783	0,2
RS	FAIL	0.0	
PR	NULL	15	0,35,5,11,22,30,21,44,15
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	16	0,35,5,11,16
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	17	0,35,5,11,22,30,21,44,15,17
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	18	0,35,5,18
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	19	0,35,5,11,22,30,21,44,15,17,19
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	20	0,1,9,20
RQ	FAIL	0.0	
PR	NULL	21	0,35,5,11,22,30,21
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	22	0,35,5,11,22
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	23	0,23
RQ	FAIL	0.0	
PR	NULL	24	0,24
RQ	SUCC	25.52676777006404	0,24
RS	FAIL	0.0	
PR	NULL	25	0,2,14,32,25
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	26	0,35,5,11,22,30,21,44,15,17,19,26
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	27	0,27
RQ	FAIL	0.0	
PR	NULL	28	0,35,5,11,22,28
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	29	0,1,9,20,29
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	30	0,35,5,11,22,30
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	31	0,35,5,11,22,30,21,44,15,17,19,31
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	32	0,2,14,32
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	33	0,35,5,33
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	34	0,2,14,34
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	35	0,35
RQ	SUCC	15.934969242150725	0,35
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	36	0,2,14,32,36
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	37	0,35,5,11,22,28,37
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	38	0,2,14,32,38
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	39	0,35,5,11,16,39
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	40	0,35,5,11,22,30,21,44,40
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	41	0,41
RQ	FAIL	0.0	
PR	NULL	42	0,35,5,11,22,30,21,44,15,17,19,42
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	43	0,2,14,43
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	44	0,35,5,11,22,30,21,44
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	45	0,35,5,11,22,30,21,44,40,45
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	46	0,2,14,34,46
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	47	0,35,5,11,47
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	48	0,35,5,11,16,39,48
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	49	0,1,9,49
RQ	FAIL	0.0	
PR	NULL	1	0,1
RQ	SUCC	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	2	0,2
RQ	SUCC	21.961425524864783	0,2
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	3	0,3
RQ	FAIL	0.0	
PR	NULL	4	0,4
RQ	FAIL	0.0	
PR	NULL	5	0,35,5
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	6	0,6
RQ	SUCC	29.650316084422684	0,6
RS	FAIL	0.0	
PR	NULL	7	0,35,5,7
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	8	0,8
RQ	SUCC	36.467313292885784	0,8
RS	FAIL	0.0	
PR	NULL	9	0,1,9
RQ	FAIL	30.142882669626495	0,1
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	10	0,1,10
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	11	0,35,5,11
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	12	0,12
RQ	FAIL	0.0	
PR	NULL	13	0,13
RQ	SUCC	31.481990439272696	0,13
RS	FAIL	0.0	
PR	NULL	14	0,2,14
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	15	0,35,5,11,22,30,21,44,15
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	16	0,35,5,11,16
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	17	0,35,5,11,22,30,21,44,15,17
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	18	0,35,5,18
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	19	0,35,5,11,22,30,21,44,15,17,19
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	20	0,1,9,20
RQ	FAIL	0.0	
PR	NULL	21	0,35,5,11,22,30,21
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	22	0,35,5,11,22
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	23	0,23
RQ	FAIL	0.0	
PR	NULL	24	0,24
RQ	SUCC	25.52676777006404	0,24
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	25	0,2,14,32,25
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	26	0,35,5,11,22,30,21,44,15,17,19,26
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	27	0,27
RQ	FAIL	0.0	
PR	NULL	28	0,35,5,11,22,28
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	29	0,1,9,20,29
RQ	FAIL	0.0	
PR	NULL	30	0,35,5,11,22,30
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	31	0,35,5,11,22,30,21,44,15,17,19,31
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	32	0,2,14,32
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	33	0,35,5,33
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	34	0,2,14,34
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	35	0,35
RQ	SUCC	15.934969242150725	0,35
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	36	0,2,14,32,36
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	37	0,35,5,11,22,28,37
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	38	0,2,14,32,38
RQ	FAIL	0.0	
PR	NULL	39	0,35,5,11,16,39
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	40	0,35,5,11,22,30,21,44,40
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	41	0,41
RQ	FAIL	0.0	
PR	NULL	42	0,35,5,11,22,30,21,44,15,17,19,42
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	43	0,2,14,43
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	44	0,35,5,11,22,30,21,44
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	45	0,35,5,11,22,30,21,44,40,45
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	46	0,2,14,34,46
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	47	0,35,5,11,47
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	48	0,35,5,11,16,39,48
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	49	0,1,9,49
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	1	0,1
RQ	FAIL	0.0	
PR	NULL	2	0,2
RQ	SUCC	21.961425524864783	0,2
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	3	0,3
RQ	FAIL	0.0	
PR	NULL	4	0,4
RQ	SUCC	34.166602081082566	0,4
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	5	0,35,5
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	6	0,6
RQ	SUCC	29.650316084422684	0,6
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	7	0,35,5,7
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	8	0,8
RQ	SUCC	36.467313292885784	0,8
RS	FAIL	0.0	
PR	NULL	9	0,1,9
RQ	FAIL	30.142882669626495	0,1
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	10	0,1,10
RQ	FAIL	0.0	
PR	NULL	11	0,35,5,11
RQ	FAIL	63.22329582729957	0,35,5
RS	FAIL	0.0	
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	12	0,12
RQ	FAIL	0.0	
PR	NULL	13	0,13
RQ	SUCC	31.481990439272696	0,13
RS	FAIL	0.0	
PR	NULL	14	0,2,14
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	15	0,35,5,11,22,30,21,44,15
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	16	0,35,5,11,16
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	17	0,35,5,11,22,30,21,44,15,17
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	18	0,35,5,18
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	19	0,35,5,11,22,30,21,44,15,17,19
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	20	0,1,9,20
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	21	0,35,5,11,22,30,21
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	22	0,35,5,11,22
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	23	0,23
RQ	FAIL	0.0	
PR	NULL	24	0,24
RQ	SUCC	25.52676777006404	0,24
RS	FAIL	0.0	
PR	NULL	25	0,2,14,32,25
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	26	0,35,5,11,22,30,21,44,15,17,19,26
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	27	0,27
RQ	FAIL	0.0	
PR	NULL	28	0,35,5,11,22,28
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	29	0,1,9,20,29
RQ	FAIL	0.0	
PR	NULL	30	0,35,5,11,22,30
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	31	0,35,5,11,22,30,21,44,15,17,19,31
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	32	0,2,14,32
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	33	0,35,5,33
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	34	0,2,14,34
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	35	0,35
RQ	SUCC	15.934969242150725	0,35
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	36	0,2,14,32,36
RQ	FAIL	62.459917328837165	0,2,14
RS	FAIL	0.0	
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	37	0,35,5,11,22,28,37
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	38	0,2,14,32,38
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	39	0,35,5,11,16,39
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	40	0,35,5,11,22,30,21,44,40
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	41	0,41
RQ	FAIL	0.0	
PR	NULL	42	0,35,5,11,22,30,21,44,15,17,19,42
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	43	0,2,14,43
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	44	0,35,5,11,22,30,21,44
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	45	0,35,5,11,22,30,21,44,40,45
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	46	0,2,14,34,46
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	47	0,35,5,11,47
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	48	0,35,5,11,16,39,48
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	49	0,1,9,49
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	1	0,1
RQ	SUCC	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	2	0,2
RQ	SUCC	21.961425524864783	0,2
RS	SUCC	0.0	
DT	true	NULL	NULL
PR	NULL	3	0,3
RQ	FAIL	0.0	
PR	NULL	4	0,4
RQ	FAIL	0.0	
PR	NULL	5	0,35,5
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	6	0,6
RQ	FAIL	0.0	
PR	NULL	7	0,35,5,7
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	8	0,8
RQ	FAIL	0.0	
PR	NULL	9	0,1,9
RQ	FAIL	0.0	
PR	NULL	10	0,1,10
RQ	FAIL	30.142882669626495	0,1
RS	FAIL	0.0	
PR	NULL	11	0,35,5,11
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	12	0,12
RQ	FAIL	0.0	
PR	NULL	13	0,13
RQ	SUCC	31.481990439272696	0,13
RS	FAIL	0.0	
PR	NULL	14	0,2,14
RQ	FAIL	21.961425524864783	0,2
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	15	0,35,5,11,22,30,21,44,15
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	16	0,35,5,11,16
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
PR	NULL	17	0,35,5,11,22,30,21,44,15,17
RQ	FAIL	15.934969242150725	0,35
RS	SUCC	0.0	
DT	false	NULL	NULL
